-2.1739e-06+2.2836e-05i,-3.7138e-05+7.4914e-05i,-9.9862e-05+7.0782e-05i,-9.3499e-05+2.832e-06i,-5.1819e-05-6.8552e-13i,-9.3499e-05-2.832e-06i,-9.9862e-05-7.0782e-05i,-3.7138e-05-7.4914e-05i,-2.1739e-06-2.2836e-05i,1.828e-06+6.3409e-05i,-5.1838e-05+0.00032133i,-0.00026084+0.00064341i,-0.00050427+0.00063895i,-0.00046738+0.00032336i,-0.00022888+0.00010624i,-8.2106e-05+4.3731e-05i,-3.0136e-05+1.2673e-05i,-6.1757e-06+1.4875e-14i,-2.1739e-06+2.2836e-05i,-4.4836e-05+0.00014673i,-0.00024309+0.00051656i,-0.00063965+0.0012243i,-0.00088294+0.0016864i,-0.00063965+0.0012243i,-0.00024309+0.00051656i,-4.4836e-05+0.00014673i,-2.1739e-06+2.2836e-05i,-6.1757e-06+2.4838e-16i,-3.0136e-05+1.2673e-05i,-8.2106e-05+4.3731e-05i,-0.00022888+0.00010624i,-0.00046738+0.00032336i,-0.00050427+0.00063895i,-0.00026084+0.00064341i,-5.1838e-05+0.00032133i,1.828e-06+6.3409e-05i
-4.4836e-05+0.00014673i,-0.00039587+0.0003823i,-0.00079034-0.00012721i,3.336e-05-0.00094265i,0.0010803-5.8773e-12i,3.336e-05+0.00094265i,-0.00079034+0.00012721i,-0.00039587-0.0003823i,-4.4836e-05-0.00014673i,-5.1838e-05+0.00032133i,-0.00070546+0.0016773i,-0.0026723+0.0030777i,-0.004506+0.0015867i,-0.0030193-0.0013353i,-0.00052785-0.0011936i,-1.9661e-05-0.00018345i,-8.6275e-05-6.6405e-13i,-3.0136e-05-1.2673e-05i,-3.7138e-05+7.4914e-05i,-0.00039587+0.0003823i,-0.0019016+0.0011393i,-0.0050672+0.0028713i,-0.0071189+0.0042172i,-0.0050672+0.0028713i,-0.0019016+0.0011393i,-0.00039587+0.0003823i,-3.7138e-05+7.4914e-05i,-3.0136e-05-1.2673e-05i,-8.6275e-05+3.2236e-15i,-1.9661e-05-0.00018345i,-0.00052785-0.0011936i,-0.0030193-0.0013353i,-0.004506+0.0015867i,-0.0026723+0.0030777i,-0.00070546+0.0016773i,-5.1838e-05+0.00032133i
-0.00024309+0.00051656i,-0.0019016+0.0011393i,-0.0037163-0.0020652i,0.0015378-0.0069652i,0.0084707+9.6691e-12i,0.0015378+0.0069652i,-0.0037163+0.0020652i,-0.0019016-0.0011393i,-0.00024309-0.00051656i,-0.00026084+0.00064341i,-0.0026723+0.0030777i,-0.0090908+0.0042823i,-0.013939-0.0028245i,-0.0059217-0.010519i,0.0030899-0.0052803i,0.0016581-4.8026e-12i,-1.9661e-05+0.00018345i,-8.2106e-05-4.3731e-05i,-9.9862e-05+7.0782e-05i,-0.00079034-0.00012721i,-0.0037163-0.0020652i,-0.012387-0.0043776i,-0.020314-0.0030172i,-0.012387-0.0043776i,-0.0037163-0.0020652i,-0.00079034-0.00012721i,-9.9862e-05+7.0782e-05i,-8.2106e-05-4.3731e-05i,-1.9661e-05+0.00018345i,0.0016581+3.8841e-14i,0.0030899-0.0052803i,-0.0059217-0.010519i,-0.013939-0.0028245i,-0.0090908+0.0042823i,-0.0026723+0.0030777i,-0.00026084+0.00064341i
-0.00063965+0.0012243i,-0.0050672+0.0028713i,-0.012387-0.0043776i,0.0011969-0.027223i,0.03528-2.9161e-11i,0.0011969+0.027223i,-0.012387+0.0043776i,-0.0050672-0.0028713i,-0.00063965-0.0012243i,-0.00050427+0.00063895i,-0.004506+0.0015867i,-0.013939-0.0028245i,-0.021278-0.026906i,0.015966-0.03923i,0.023672+1.624e-11i,0.0030899+0.0052803i,-0.00052785+0.0011936i,-0.00022888-0.00010624i,-9.3499e-05+2.832e-06i,3.336e-05-0.00094265i,0.0015378-0.0069652i,0.0011969-0.027223i,-0.0033493-0.048759i,0.0011969-0.027223i,0.0015378-0.0069652i,3.336e-05-0.00094265i,-9.3499e-05+2.832e-06i,-0.00022888-0.00010624i,-0.00052785+0.0011936i,0.0030899+0.0052803i,0.023672-2.6706e-13i,0.015966-0.03923i,-0.021278-0.026906i,-0.013939-0.0028245i,-0.004506+0.0015867i,-0.00050427+0.00063895i
-0.00088294+0.0016864i,-0.0071189+0.0042172i,-0.020314-0.0030172i,-0.0033493-0.048759i,0.064373+1.7011e-11i,-0.0033493+0.048759i,-0.020314+0.0030172i,-0.0071189-0.0042172i,-0.00088294-0.0016864i,-0.00046738+0.00032336i,-0.0030193-0.0013353i,-0.0059217-0.010519i,0.015966-0.03923i,0.064373-1.6592e-11i,0.015966+0.03923i,-0.0059217+0.010519i,-0.0030193+0.0013353i,-0.00046738-0.00032336i,-5.1819e-05-6.8329e-13i,0.0010803-5.8727e-12i,0.0084707+9.7414e-12i,0.03528-2.8759e-11i,0.064373+1.8072e-11i,0.03528-1.986e-11i,0.0084707-2.5717e-11i,0.0010803+8.1736e-12i,-5.1819e-05-1.446e-12i,-0.00046738-0.00032336i,-0.0030193+0.0013353i,-0.0059217+0.010519i,0.015966+0.03923i,0.064373-6.6629e-14i,0.015966-0.03923i,-0.0059217-0.010519i,-0.0030193-0.0013353i,-0.00046738+0.00032336i
-0.00063965+0.0012243i,-0.0050672+0.0028713i,-0.012387-0.0043776i,0.0011969-0.027223i,0.03528-1.9596e-11i,0.0011969+0.027223i,-0.012387+0.0043776i,-0.0050672-0.0028713i,-0.00063965-0.0012243i,-0.00022888+0.00010624i,-0.00052785-0.0011936i,0.0030899-0.0052803i,0.023672+1.5981e-11i,0.015966+0.03923i,-0.021278+0.026906i,-0.013939+0.0028245i,-0.004506-0.0015867i,-0.00050427-0.00063895i,-9.3499e-05-2.832e-06i,3.336e-05+0.00094265i,0.0015378+0.0069652i,0.0011969+0.027223i,-0.0033493+0.048759i,0.0011969+0.027223i,0.0015378+0.0069652i,3.336e-05+0.00094265i,-9.3499e-05-2.832e-06i,-0.00050427-0.00063895i,-0.004506-0.0015867i,-0.013939+0.0028245i,-0.021278+0.026906i,0.015966+0.03923i,0.023672-3.8866e-13i,0.0030899-0.0052803i,-0.00052785-0.0011936i,-0.00022888+0.00010624i
-0.00024309+0.00051656i,-0.0019016+0.0011393i,-0.0037163-0.0020652i,0.0015378-0.0069652i,0.0084707-2.6054e-11i,0.0015378+0.0069652i,-0.0037163+0.0020652i,-0.0019016-0.0011393i,-0.00024309-0.00051656i,-8.2106e-05+4.3731e-05i,-1.9661e-05-0.00018345i,0.0016581-4.8228e-12i,0.0030899+0.0052803i,-0.0059217+0.010519i,-0.013939+0.0028245i,-0.0090908-0.0042823i,-0.0026723-0.0030777i,-0.00026084-0.00064341i,-9.9862e-05-7.0782e-05i,-0.00079034+0.00012721i,-0.0037163+0.0020652i,-0.012387+0.0043776i,-0.020314+0.0030172i,-0.012387+0.0043776i,-0.0037163+0.0020652i,-0.00079034+0.00012721i,-9.9862e-05-7.0782e-05i,-0.00026084-0.00064341i,-0.0026723-0.0030777i,-0.0090908-0.0042823i,-0.013939+0.0028245i,-0.0059217+0.010519i,0.0030899+0.0052803i,0.0016581+1.4629e-13i,-1.9661e-05-0.00018345i,-8.2106e-05+4.3731e-05i
-4.4836e-05+0.00014673i,-0.00039587+0.0003823i,-0.00079034-0.00012721i,3.336e-05-0.00094265i,0.0010803+9.414e-12i,3.336e-05+0.00094265i,-0.00079034+0.00012721i,-0.00039587-0.0003823i,-4.4836e-05-0.00014673i,-3.0136e-05+1.2673e-05i,-8.6275e-05-6.5882e-13i,-1.9661e-05+0.00018345i,-0.00052785+0.0011936i,-0.0030193+0.0013353i,-0.004506-0.0015867i,-0.0026723-0.0030777i,-0.00070546-0.0016773i,-5.1838e-05-0.00032133i,-3.7138e-05-7.4914e-05i,-0.00039587-0.0003823i,-0.0019016-0.0011393i,-0.0050672-0.0028713i,-0.0071189-0.0042172i,-0.0050672-0.0028713i,-0.0019016-0.0011393i,-0.00039587-0.0003823i,-3.7138e-05-7.4914e-05i,-5.1838e-05-0.00032133i,-0.00070546-0.0016773i,-0.0026723-0.0030777i,-0.004506-0.0015867i,-0.0030193+0.0013353i,-0.00052785+0.0011936i,-1.9661e-05+0.00018345i,-8.6275e-05-1.0925e-13i,-3.0136e-05+1.2673e-05i
-2.1739e-06+2.2836e-05i,-3.7138e-05+7.4914e-05i,-9.9862e-05+7.0782e-05i,-9.3499e-05+2.832e-06i,-5.1819e-05-1.3997e-12i,-9.3499e-05-2.832e-06i,-9.9862e-05-7.0782e-05i,-3.7138e-05-7.4914e-05i,-2.1739e-06-2.2836e-05i,-6.1757e-06+1.8264e-14i,-3.0136e-05-1.2673e-05i,-8.2106e-05-4.3731e-05i,-0.00022888-0.00010624i,-0.00046738-0.00032336i,-0.00050427-0.00063895i,-0.00026084-0.00064341i,-5.1838e-05-0.00032133i,1.828e-06-6.3409e-05i,-2.1739e-06-2.2836e-05i,-4.4836e-05-0.00014673i,-0.00024309-0.00051656i,-0.00063965-0.0012243i,-0.00088294-0.0016864i,-0.00063965-0.0012243i,-0.00024309-0.00051656i,-4.4836e-05-0.00014673i,-2.1739e-06-2.2836e-05i,1.828e-06-6.3409e-05i,-5.1838e-05-0.00032133i,-0.00026084-0.00064341i,-0.00050427-0.00063895i,-0.00046738-0.00032336i,-0.00022888-0.00010624i,-8.2106e-05-4.3731e-05i,-3.0136e-05-1.2673e-05i,-6.1757e-06-2.0864e-14i
