+1.01933715e-05+7.86875116e-06i,+2.75926258e-05+2.83899469e-05i,+3.59386267e-05+5.01355476e-05i,+3.35529247e-05+6.10772504e-05i,+2.66253498e-05+5.66074427e-05i,+1.97217992e-05+4.25714914e-05i,+1.31253849e-05+2.57888314e-05i,+7.30290898e-06+1.10609056e-05i,+2.49528336e-06+2.17370748e-06i,+3.34649311e-05+3.82393831e-05i,+6.13394327e-05+1.15253168e-04i,+4.15603406e-05+1.68999103e-04i,+6.22251976e-06+1.68561650e-04i,-7.63092644e-06+1.25679830e-04i,+3.05686127e-06+8.32507289e-05i,+1.24379813e-05+5.54400575e-05i,+1.15964551e-05+3.09289700e-05i,+5.69218486e-06+7.88787439e-06i,+5.47869620e-05+1.08390334e-04i,+5.22351268e-05+3.08807008e-04i,-4.57581746e-05+4.20166151e-04i,-1.46454514e-04+3.63968587e-04i,-1.51065747e-04+2.04717923e-04i,-7.38142742e-05+9.20712883e-05i,-1.08909498e-05+5.67453693e-05i,+7.17051050e-06+4.27003654e-05i,+6.59827401e-06+1.44624008e-05i,+6.58423612e-05+2.19162942e-04i,+9.71950050e-06+6.56940983e-04i,-1.89310025e-04+8.97595335e-04i,-3.53400873e-04+7.66203143e-04i,-3.96807161e-04+4.66176428e-04i,-2.36256505e-04+1.23231942e-04i,-4.50188764e-05+3.49450576e-05i,+5.36250636e-11+4.39826016e-05i,+6.06624182e-06+1.93340715e-05i,+6.82705496e-05+2.83259844e-04i,-1.61379381e-05+8.82342328e-04i,-2.66574788e-04+1.22407190e-03i,-4.22637140e-04+1.09060839e-03i,-5.58668335e-04+8.07508781e-04i,-3.82782526e-04+1.83109199e-04i,-6.22647009e-05+1.73400455e-05i,-4.14582430e-06+4.23728800e-05i,+5.64092010e-06+2.10155644e-05i,+6.58423593e-05+2.19162941e-04i,+9.71950434e-06+6.56940985e-04i,-1.89310031e-04+8.97595348e-04i,-3.53400861e-04+7.66203147e-04i,-3.96807159e-04+4.66176419e-04i,-2.36256518e-04+1.23231942e-04i,-4.50188760e-05+3.49450673e-05i,+4.93716717e-11+4.39825987e-05i,+6.06624399e-06+1.93340729e-05i,+5.47869612e-05+1.08390335e-04i,+5.22351279e-05+3.08807008e-04i,-4.57581744e-05+4.20166147e-04i,-1.46454521e-04+3.63968585e-04i,-1.51065750e-04+2.04717937e-04i,-7.38142746e-05+9.20712838e-05i,-1.08909491e-05+5.67453686e-05i,+7.17051180e-06+4.27003657e-05i,+6.59827402e-06+1.44624009e-05i,+3.34649314e-05+3.82393838e-05i,+6.13394334e-05+1.15253168e-04i,+4.15603384e-05+1.68999104e-04i,+6.22252781e-06+1.68561654e-04i,-7.63092474e-06+1.25679828e-04i,+3.05686123e-06+8.32507271e-05i,+1.24379794e-05+5.54400593e-05i,+1.15964563e-05+3.09289706e-05i,+5.69218521e-06+7.88787440e-06i,+1.01933715e-05+7.86875114e-06i,+2.75926258e-05+2.83899474e-05i,+3.59386265e-05+5.01355481e-05i,+3.35529226e-05+6.10772490e-05i,+2.66253516e-05+5.66074432e-05i,+1.97218012e-05+4.25714928e-05i,+1.31253855e-05+2.57888314e-05i,+7.30290914e-06+1.10609054e-05i,+2.49528336e-06+2.17370750e-06i,+2.49528339e-06+2.17370750e-06i,+7.30290890e-06+1.10609052e-05i,+1.31253856e-05+2.57888310e-05i,+1.97218004e-05+4.25714922e-05i,+2.66253515e-05+5.66074426e-05i,+3.35529231e-05+6.10772490e-05i,+3.59386264e-05+5.01355478e-05i,+2.75926261e-05+2.83899474e-05i,+1.01933716e-05+7.86875117e-06i,+5.69218497e-06+7.88787430e-06i,+1.15964538e-05+3.09289702e-05i,+1.24379781e-05+5.54400582e-05i,+3.05686210e-06+8.32507269e-05i,-7.63092501e-06+1.25679829e-04i,+6.22252116e-06+1.68561652e-04i,+4.15603395e-05+1.68999104e-04i,+6.13394334e-05+1.15253168e-04i,+3.34649313e-05+3.82393835e-05i,+6.59827414e-06+1.44624005e-05i,+7.17051047e-06+4.27003646e-05i,-1.08909493e-05+5.67453690e-05i,-7.38142698e-05+9.20712816e-05i,-1.51065748e-04+2.04717926e-04i,-1.46454517e-04+3.63968594e-04i,-4.57581732e-05+4.20166147e-04i,+5.22351239e-05+3.08807009e-04i,+5.47869611e-05+1.08390335e-04i,+6.06624313e-06+1.93340724e-05i,+5.02389451e-11+4.39825985e-05i,-4.50188712e-05+3.49450651e-05i,-2.36256516e-04+1.23231943e-04i,-3.96807162e-04+4.66176423e-04i,-3.53400874e-04+7.66203150e-04i,-1.89310029e-04+8.97595339e-04i,+9.71950565e-06+6.56940985e-04i,+6.58423596e-05+2.19162941e-04i,+5.64091998e-06+2.10155638e-05i,-4.14582457e-06+4.23728812e-05i,-6.22646996e-05+1.73400352e-05i,-3.82782529e-04+1.83109203e-04i,-5.58668319e-04+8.07508774e-04i,-4.22637135e-04+1.09060838e-03i,-2.66574788e-04+1.22407191e-03i,-1.61379373e-05+8.82342326e-04i,+6.82705513e-05+2.83259843e-04i,+6.06624237e-06+1.93340716e-05i,+4.69772973e-11+4.39825998e-05i,-4.50188722e-05+3.49450663e-05i,-2.36256518e-04+1.23231946e-04i,-3.96807155e-04+4.66176421e-04i,-3.53400886e-04+7.66203150e-04i,-1.89310024e-04+8.97595342e-04i,+9.71950222e-06+6.56940984e-04i,+6.58423607e-05+2.19162941e-04i,+6.59827393e-06+1.44624005e-05i,+7.17051154e-06+4.27003648e-05i,-1.08909486e-05+5.67453693e-05i,-7.38142715e-05+9.20712793e-05i,-1.51065747e-04+2.04717930e-04i,-1.46454513e-04+3.63968594e-04i,-4.57581762e-05+4.20166147e-04i,+5.22351253e-05+3.08807009e-04i,+5.47869613e-05+1.08390335e-04i,+5.69218513e-06+7.88787445e-06i,+1.15964550e-05+3.09289702e-05i,+1.24379774e-05+5.54400585e-05i,+3.05686258e-06+8.32507286e-05i,-7.63092558e-06+1.25679828e-04i,+6.22252148e-06+1.68561651e-04i,+4.15603390e-05+1.68999104e-04i,+6.13394351e-05+1.15253168e-04i,+3.34649317e-05+3.82393835e-05i,+2.49528342e-06+2.17370751e-06i,+7.30290887e-06+1.10609054e-05i,+1.31253847e-05+2.57888311e-05i,+1.97217996e-05+4.25714916e-05i,+2.66253514e-05+5.66074422e-05i,+3.35529241e-05+6.10772493e-05i,+3.59386259e-05+5.01355479e-05i,+2.75926264e-05+2.83899473e-05i,+1.01933715e-05+7.86875117e-06i,+1.01933715e-05+7.86875116e-06i,+2.41449340e-05+2.46674041e-05i,+2.59705472e-05+3.82507154e-05i,+1.84777996e-05+4.07970827e-05i,+9.91043711e-06+3.21835808e-05i,+4.64667418e-06+1.84807461e-05i,+3.15730537e-06+5.31793409e-06i,+3.85521719e-06-2.26997774e-06i,+2.49528336e-06-2.17370752e-06i,+2.75926258e-05+2.83899469e-05i,+3.83787129e-05+6.38907644e-05i,+1.34938884e-05+7.03161881e-05i,-8.51844800e-06+5.10354027e-05i,-1.21343074e-05+2.75738371e-05i,-9.04302286e-06+1.27253774e-05i,-5.54611964e-06-1.85217565e-06i,+3.31016792e-06-1.46051889e-05i,+7.30290879e-06-1.10609054e-05i,+3.59386267e-05+5.01355476e-05i,+1.78685010e-05+8.28402602e-05i,-2.71623051e-05+6.11752021e-05i,-3.51621470e-05+1.23227383e-05i,-7.99829307e-06-7.55891295e-06i,-1.31034344e-06-2.67007857e-07i,-8.95230825e-06-8.48224038e-06i,-1.17151023e-06-2.91502835e-05i,+1.31253855e-05-2.57888308e-05i,+3.35529247e-05+6.10772504e-05i,-8.16234389e-06+7.61298448e-05i,-4.65370165e-05+2.30074613e-05i,-1.65340616e-05-3.27280438e-05i,+2.56146095e-05-1.69476447e-05i,+1.47223813e-05+8.87208242e-06i,-1.26852138e-05-1.92398201e-06i,-8.68691454e-06-4.08375309e-05i,+1.97217990e-05-4.25714920e-05i,+2.66253498e-05+5.66074427e-05i,-1.61971189e-05+5.58348088e-05i,-2.96055126e-05-2.98371146e-06i,+1.60638828e-05-2.73827268e-05i,+3.63281334e-05+1.08591671e-11i,+1.60638846e-05+2.73827279e-05i,-2.96055156e-05+2.98371550e-06i,-1.61971172e-05-5.58348087e-05i,+2.66253516e-05-5.66074411e-05i,+1.97217992e-05+4.25714914e-05i,-8.68691875e-06+4.08375345e-05i,-1.26852130e-05+1.92397971e-06i,+1.47223813e-05-8.87208665e-06i,+2.56146114e-05+1.69476458e-05i,-1.65340630e-05+3.27280349e-05i,-4.65370233e-05-2.30074665e-05i,-8.16234009e-06-7.61298464e-05i,+3.35529247e-05-6.10772482e-05i,+1.31253849e-05+2.57888314e-05i,-1.17150700e-06+2.91502831e-05i,-8.95230825e-06+8.48224135e-06i,-1.31034420e-06+2.67005559e-07i,-7.99829606e-06+7.55891698e-06i,-3.51621538e-05-1.23227436e-05i,-2.71623041e-05-6.11751980e-05i,+1.78685002e-05-8.28402594e-05i,+3.59386265e-05-5.01355475e-05i,+7.30290898e-06+1.10609056e-05i,+3.31016792e-06+1.46051889e-05i,-5.54612286e-06+1.85217531e-06i,-9.04301865e-06-1.27253738e-05i,-1.21343056e-05-2.75738369e-05i,-8.51844420e-06-5.10354044e-05i,+1.34938876e-05-7.03161873e-05i,+3.83787148e-05-6.38907635e-05i,+2.75926262e-05-2.83899474e-05i,+2.49528336e-06+2.17370748e-06i,+3.85521700e-06+2.26997794e-06i,+3.15730599e-06-5.31793350e-06i,+4.64667399e-06-1.84807467e-05i,+9.91043895e-06-3.21835792e-05i,+1.84777997e-05-4.07970805e-05i,+2.59705470e-05-3.82507153e-05i,+2.41449344e-05-2.46674046e-05i,+1.01933715e-05-7.86875115e-06i,+2.49528339e-06+2.17370750e-06i,+3.85521711e-06+2.26997784e-06i,+3.15730611e-06-5.31793375e-06i,+4.64667530e-06-1.84807458e-05i,+9.91043883e-06-3.21835798e-05i,+1.84777980e-05-4.07970819e-05i,+2.59705469e-05-3.82507156e-05i,+2.41449343e-05-2.46674045e-05i,+1.01933716e-05-7.86875114e-06i,+7.30290890e-06+1.10609052e-05i,+3.31016662e-06+1.46051890e-05i,-5.54612289e-06+1.85217450e-06i,-9.04302203e-06-1.27253769e-05i,-1.21343059e-05-2.75738357e-05i,-8.51844659e-06-5.10354032e-05i,+1.34938873e-05-7.03161882e-05i,+3.83787135e-05-6.38907639e-05i,+2.75926259e-05-2.83899474e-05i,+1.31253856e-05+2.57888310e-05i,-1.17151026e-06+2.91502838e-05i,-8.95230772e-06+8.48224105e-06i,-1.31033900e-06+2.67013085e-07i,-7.99829472e-06+7.55890668e-06i,-3.51621499e-05-1.23227445e-05i,-2.71623037e-05-6.11751974e-05i,+1.78684981e-05-8.28402602e-05i,+3.59386258e-05-5.01355478e-05i,+1.97218004e-05+4.25714922e-05i,-8.68691792e-06+4.08375325e-05i,-1.26852086e-05+1.92397307e-06i,+1.47223698e-05-8.87208607e-06i,+2.56146083e-05+1.69476498e-05i,-1.65340631e-05+3.27280386e-05i,-4.65370202e-05-2.30074710e-05i,-8.16233874e-06-7.61298450e-05i,+3.35529231e-05-6.10772494e-05i,+2.66253515e-05+5.66074426e-05i,-1.61971175e-05+5.58348079e-05i,-2.96055143e-05-2.98370829e-06i,+1.60638816e-05-2.73827316e-05i,+3.63281499e-05+3.64312749e-12i,+1.60638886e-05+2.73827295e-05i,-2.96055133e-05+2.98370922e-06i,-1.61971180e-05-5.58348082e-05i,+2.66253514e-05-5.66074421e-05i,+3.35529231e-05+6.10772490e-05i,-8.16234248e-06+7.61298465e-05i,-4.65370195e-05+2.30074684e-05i,-1.65340631e-05-3.27280366e-05i,+2.56146153e-05-1.69476519e-05i,+1.47223561e-05+8.87208509e-06i,-1.26852056e-05-1.92397346e-06i,-8.68692086e-06-4.08375334e-05i,+1.97218006e-05-4.25714917e-05i,+3.59386264e-05+5.01355478e-05i,+1.78684999e-05+8.28402603e-05i,-2.71623037e-05+6.11751982e-05i,-3.51621506e-05+1.23227419e-05i,-7.99829376e-06-7.55890576e-06i,-1.31033601e-06-2.67013486e-07i,-8.95231010e-06-8.48224129e-06i,-1.17150963e-06-2.91502839e-05i,+1.31253849e-05-2.57888310e-05i,+2.75926261e-05+2.83899474e-05i,+3.83787135e-05+6.38907643e-05i,+1.34938855e-05+7.03161883e-05i,-8.51844285e-06+5.10354047e-05i,-1.21343065e-05+2.75738354e-05i,-9.04302497e-06+1.27253760e-05i,-5.54612226e-06-1.85217462e-06i,+3.31016958e-06-1.46051890e-05i,+7.30290930e-06-1.10609054e-05i,+1.01933716e-05+7.86875117e-06i,+2.41449341e-05+2.46674046e-05i,+2.59705463e-05+3.82507157e-05i,+1.84777980e-05+4.07970815e-05i,+9.91043876e-06+3.21835803e-05i,+4.64667552e-06+1.84807464e-05i,+3.15730541e-06+5.31793382e-06i,+3.85521751e-06-2.26997803e-06i,+2.49528331e-06-2.17370748e-06i,+1.01933715e-05+7.86875116e-06i,+3.34649311e-05+3.82393831e-05i,+5.47869620e-05+1.08390334e-04i,+6.58423612e-05+2.19162942e-04i,+6.82705496e-05+2.83259844e-04i,+6.58423593e-05+2.19162941e-04i,+5.47869612e-05+1.08390335e-04i,+3.34649314e-05+3.82393838e-05i,+1.01933715e-05+7.86875114e-06i,+2.41449340e-05+2.46674041e-05i,+5.16835765e-05+8.58698911e-05i,+4.07083826e-05+1.85260121e-04i,+1.64530557e-06+3.21523765e-04i,-2.14321362e-05+3.96926140e-04i,+1.64530940e-06+3.21523767e-04i,+4.07083836e-05+1.85260120e-04i,+5.16835772e-05+8.58698908e-05i,+2.41449341e-05+2.46674045e-05i,+2.59705472e-05+3.82507154e-05i,+2.56589837e-05+9.85597443e-05i,-3.94126617e-05+1.71531701e-04i,-1.39543901e-04+2.64299967e-04i,-1.91508235e-04+3.11213745e-04i,-1.39543908e-04+2.64299980e-04i,-3.94126615e-05+1.71531697e-04i,+2.56589816e-05+9.85597450e-05i,+2.59705470e-05+3.82507159e-05i,+1.84777996e-05+4.07970827e-05i,-2.20777928e-06+7.78012199e-05i,-8.53135211e-05+8.94871538e-05i,-1.71746562e-04+1.16452446e-04i,-1.67468803e-04+1.56569215e-04i,-1.71746550e-04+1.16452450e-04i,-8.53135283e-05+8.94871522e-05i,-2.20777123e-06+7.78012233e-05i,+1.84777975e-05+4.07970813e-05i,+9.91043711e-06+3.21835808e-05i,-8.86231299e-06+4.77710299e-05i,-5.43919742e-05+1.71955233e-05i,-1.32088096e-04+3.16025251e-05i,-1.90940295e-04+1.36556026e-04i,-1.32088094e-04+3.16025163e-05i,-5.43919772e-05+1.71955368e-05i,-8.86231129e-06+4.77710277e-05i,+9.91043895e-06+3.21835812e-05i,+4.64667418e-06+1.84807461e-05i,-5.37343778e-06+2.83159849e-05i,-1.26732811e-05+5.46586393e-06i,-5.46021941e-05-3.45738535e-05i,-1.27614189e-04-5.49631527e-05i,-5.46022074e-05-3.45738541e-05i,-1.26732814e-05+5.46585943e-06i,-5.37343781e-06+2.83159831e-05i,+4.64667615e-06+1.84807474e-05i,+3.15730537e-06+5.31793409e-06i,-3.46337553e-06+1.20392600e-05i,-4.54543691e-06+9.90157751e-06i,+4.74724719e-06-2.87058383e-06i,+1.28018520e-05-1.54227516e-05i,+4.74724758e-06-2.87057416e-06i,-4.54543618e-06+9.90157678e-06i,-3.46337745e-06+1.20392619e-05i,+3.15730600e-06+5.31793413e-06i,+3.85521719e-06-2.26997774e-06i,+1.94059891e-06-4.81700351e-06i,-4.35623374e-06-4.82882080e-06i,-8.07414131e-06-3.23382226e-06i,-9.44002239e-06-1.72900449e-06i,-8.07414556e-06-3.23382513e-06i,-4.35623244e-06-4.82882050e-06i,+1.94060008e-06-4.81700293e-06i,+3.85521735e-06-2.26997799e-06i,+2.49528336e-06-2.17370752e-06i,+5.69218486e-06-7.88787445e-06i,+6.59827401e-06-1.44624003e-05i,+6.06624182e-06-1.93340721e-05i,+5.64092010e-06-2.10155623e-05i,+6.06624399e-06-1.93340708e-05i,+6.59827402e-06-1.44624001e-05i,+5.69218521e-06-7.88787444e-06i,+2.49528336e-06-2.17370749e-06i,+2.49528339e-06+2.17370750e-06i,+5.69218497e-06+7.88787430e-06i,+6.59827414e-06+1.44624005e-05i,+6.06624313e-06+1.93340724e-05i,+5.64091998e-06+2.10155638e-05i,+6.06624237e-06+1.93340716e-05i,+6.59827393e-06+1.44624005e-05i,+5.69218513e-06+7.88787445e-06i,+2.49528342e-06+2.17370751e-06i,+3.85521711e-06+2.26997784e-06i,+1.94059761e-06+4.81700364e-06i,-4.35623377e-06+4.82882117e-06i,-8.07414469e-06+3.23382382e-06i,-9.44002266e-06+1.72900371e-06i,-8.07414795e-06+3.23382520e-06i,-4.35623269e-06+4.82882137e-06i,+1.94059881e-06+4.81700368e-06i,+3.85521709e-06+2.26997798e-06i,+3.15730611e-06-5.31793375e-06i,-3.46337878e-06-1.20392612e-05i,-4.54543637e-06-9.90157685e-06i,+4.74725240e-06+2.87057489e-06i,+1.28018534e-05+1.54227588e-05i,+4.74725140e-06+2.87057607e-06i,-4.54543571e-06-9.90157661e-06i,-3.46337951e-06-1.20392609e-05i,+3.15730522e-06-5.31793369e-06i,+4.64667530e-06-1.84807458e-05i,-5.37343695e-06-2.83159844e-05i,-1.26732766e-05-5.46585870e-06i,-5.46022056e-05+3.45738498e-05i,-1.27614192e-04+5.49631490e-05i,-5.46022075e-05+3.45738524e-05i,-1.26732783e-05-5.46586107e-06i,-5.37343646e-06-2.83159827e-05i,+4.64667449e-06-1.84807464e-05i,+9.91043883e-06-3.21835798e-05i,-8.86231155e-06-4.77710285e-05i,-5.43919758e-05-1.71955296e-05i,-1.32088097e-04-3.16025200e-05i,-1.90940278e-04-1.36556012e-04i,-1.32088090e-04-3.16025224e-05i,-5.43919749e-05-1.71955256e-05i,-8.86231212e-06-4.77710293e-05i,+9.91043876e-06-3.21835801e-05i,+1.84777980e-05-4.07970819e-05i,-2.20777788e-06-7.78012203e-05i,-8.53135241e-05-8.94871600e-05i,-1.71746564e-04-1.16452451e-04i,-1.67468797e-04-1.56569213e-04i,-1.71746576e-04-1.16452452e-04i,-8.53135201e-05-8.94871601e-05i,-2.20777756e-06-7.78012211e-05i,+1.84777990e-05-4.07970816e-05i,+2.59705469e-05-3.82507156e-05i,+2.56589826e-05-9.85597444e-05i,-3.94126603e-05-1.71531696e-04i,-1.39543905e-04-2.64299977e-04i,-1.91508235e-04-3.11213748e-04i,-1.39543900e-04-2.64299973e-04i,-3.94126633e-05-1.71531697e-04i,+2.56589822e-05-9.85597443e-05i,+2.59705465e-05-3.82507156e-05i,+2.41449343e-05-2.46674045e-05i,+5.16835772e-05-8.58698906e-05i,+4.07083797e-05-1.85260121e-04i,+1.64531072e-06-3.21523765e-04i,-2.14321353e-05-3.96926140e-04i,+1.64530729e-06-3.21523766e-04i,+4.07083810e-05-1.85260121e-04i,+5.16835789e-05-8.58698909e-05i,+2.41449346e-05-2.46674046e-05i,+1.01933716e-05-7.86875114e-06i,+3.34649313e-05-3.82393835e-05i,+5.47869611e-05-1.08390335e-04i,+6.58423596e-05-2.19162941e-04i,+6.82705513e-05-2.83259843e-04i,+6.58423607e-05-2.19162941e-04i,+5.47869613e-05-1.08390335e-04i,+3.34649317e-05-3.82393836e-05i,+1.01933715e-05-7.86875114e-06i
